,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2022-03-31,3.542426827895011e-11,1.2835678701028022e-11,1.486602057142785e-11,0.2499999995236425,0.004940035895241922,0.24505996408616212,1.2606296261324421e-11,4.4736676660306656e-10,0.2499999999866699,0.24999999998518446
2022-04-29,2.3173842122795198e-10,6.090052548464047e-11,7.805667108842206e-11,9.9657794634879e-09,2.4804557137616937e-10,0.24999999243892093,8.408693399433397e-11,0.2499999981037784,0.24999999991290006,0.24999999887579302
2022-05-31,1.217845338176856e-09,2.0682719036122167e-10,3.4747135470867234e-10,2.8983425500685904e-09,0.18689714735772722,0.0631028486241924,1.6810527300684911e-10,0.24999999936736705,0.24999999987675817,0.2499999999353635
2022-06-30,1.0082331426827864e-10,2.81872666368976e-11,3.592951049004405e-11,2.5024085632888333e-09,1.4154400174872866e-09,0.2499999980515527,5.335379716668202e-11,0.2499999999908922,0.24999999998582362,0.249999997835589
2022-07-29,1.4129731818411314e-08,1.6803540971317845e-10,0.11523478222761352,2.0366300796569142e-10,0.1627706828948505,0.22199437704375116,4.221880007255859e-10,0.24999999998629133,0.2499999999558644,1.4296801095225334e-07
2022-08-31,2.9582207947287836e-10,3.007210497695443e-11,0.10200785356652252,2.789409816616582e-11,8.861989550433311e-09,0.24999999969846337,0.147992137467126,0.2499999999819392,0.24999999998629263,8.387836656582597e-11
2022-09-30,0.00015519978233662757,2.3912215053582543e-10,0.08403281706638492,8.505429387191611e-11,0.021840402320724452,0.14397157298002058,0.24999999991810587,0.24999999991835853,0.249999999967598,7.722294725758819e-09
2022-10-31,0.12101624531918763,3.892336211045314e-09,1.7751409869814427e-08,8.168790849336713e-10,6.12270795349631e-09,0.1289837250664872,0.24999999985869711,0.24999999971904438,0.24999999981219273,1.641057803854216e-09
2022-11-30,0.014735694535053422,2.061907008555554e-10,0.24999999345298798,3.4092768515298784e-10,3.0014589730096796e-10,6.083280139094879e-09,0.23526443913192832,0.2499998658764989,0.24999999982163285,2.5135397880169577e-10
2022-12-30,1.0913530463125547e-09,9.068946235698268e-11,0.24999999992361513,6.024678145981427e-11,1.4486508462400085e-10,2.080962423180353e-09,0.2499999980947581,0.2499999983477955,0.2499999999584236,2.0729094201929097e-10
2023-01-31,1.599755912050258e-10,3.369291589671269e-11,0.24999999996673075,2.2681676468672174e-11,2.6121800372939475e-10,1.5468173756299395e-10,0.2499999999735705,0.24999999918260707,0.249999999992839,2.520026956676591e-10
2023-02-28,1.0355976657313686e-09,4.340903565366325e-10,0.2499999951942093,2.6380830344869306e-10,1.7162866124799674e-09,5.244620501398831e-10,0.24999999958471167,0.24999999874322246,0.2499999999372257,2.5663858810734465e-09
2023-03-31,4.544075587767224e-10,4.4022571951288625e-11,2.178075629629233e-10,1.2071149908778196e-11,6.584905226547493e-11,1.31244369150851e-10,0.24999999999677402,0.24999999999111208,0.24999999998991562,0.2499999990967959
2023-04-28,1.2749583200685903e-09,0.15346534307637769,7.064951903624745e-09,3.472886800568273e-10,3.9838868690872115e-09,0.037892290498462045,0.24999999984203397,0.058642354728076405,0.249999999609898,0.2499999995740661
2023-05-31,0.0030241662426551174,2.6283688874223095e-09,0.21364619584520933,4.6397808997981277e-11,0.03332962920573577,5.507463292303019e-09,0.24999999997484235,6.130378341604277e-10,0.24999999996824815,0.24999999996804145
2023-06-27,1.2958863160956892e-09,2.7108269107443756e-10,1.286598983606422e-07,1.228548374710365e-10,0.2499998693392461,7.27282350383416e-10,0.24999999983597732,1.1268726057090383e-10,0.24999999984352936,0.24999999979155543
2023-07-31,1.451986819259245e-10,1.828296684968797e-11,2.204256291643677e-11,1.1826614118930884e-11,0.249999999780651,7.722378552237682e-11,0.2499999999929044,7.37205045287867e-12,0.24999999998916136,0.24999999995533664
2023-08-31,0.16872233935176237,0.09901351586506775,8.139583230772563e-11,1.3678388592656829e-11,0.0652185456447034,7.439724262565723e-10,0.24999999999783204,1.374896106576014e-09,0.2136274868567176,0.20341811006997396
2023-09-29,0.16060584913565776,7.035119177877138e-11,1.214262948576674e-11,2.014707682244453e-11,0.007793882601704079,0.08160026844448383,0.24999999996858369,2.2482822217985207e-11,0.2499999998948693,0.2499999998295776
2023-10-31,0.06032350985704615,0.08395340624576604,2.0444864468956958e-11,1.055250423603563e-10,0.24999999662984976,0.05443878413844525,0.24999999983831936,6.606603910606289e-11,0.05128431742305181,0.24999998567548573
2023-11-30,0.062286073144348836,0.24999999950112933,2.7982874365533075e-11,5.3539066528283545e-11,0.16032945402997673,0.06488951515665128,0.24999999976951995,3.0336891640958686e-11,0.2124949579535875,3.329273610891662e-10
2023-12-29,0.1801525294876005,0.249999999755439,1.8664246004084627e-10,1.7183176075774366e-10,0.08593499064822635,0.2121798758518135,0.24999999977512985,1.6739470147723216e-10,0.02173260377426654,1.8165550546868845e-10
2024-01-31,0.1708433168299397,0.249999999983148,6.552095384098391e-12,1.4214177919386747e-11,0.06791230416221407,0.24999999931991176,0.24999999998316677,1.4914469242129325e-11,0.011244379680168002,5.770966800880107e-12
2024-02-29,0.13827309929342219,0.24999999992048355,4.513112748163985e-11,3.843072764779861e-11,0.027033925475399324,0.24780936446244506,0.24999999996573483,4.824788403179503e-11,0.08688361073506312,1.564231680413987e-11
2024-03-29,0.24978578400927753,0.11699705377774487,2.171376406018776e-11,2.1877621817325078e-11,0.04093822490280804,0.09227904118198396,0.24999989630526898,3.2120002884783037e-11,0.24999999974275325,4.45198735865112e-12
2024-04-30,0.24999999989143834,0.04607662872917807,6.710362358593128e-12,9.989075729345814e-12,0.050028353238598534,0.23642383615806264,0.16747118338980677,3.185431115366777e-11,0.2499999985380447,6.317202484685635e-12
2024-05-31,0.24999999970320028,0.24999999975544657,7.38669995900472e-11,4.6431369483371686e-11,8.610298763105346e-09,0.24999999984304086,0.24999999042847698,1.170236191205032e-10,1.2607689231670179e-09,1.614454782609477e-10
2024-06-28,0.2499999999480356,0.2499999999689352,1.6262183116433756e-11,5.051815806768665e-11,2.3910359924666427e-10,0.24999999998872943,0.2499999993160168,2.616420447998844e-11,1.6250483748270414e-10,2.8372989122504005e-10
2024-07-31,0.24999999909464643,0.24999999997310382,9.37559488272011e-11,1.2475402084192096e-09,3.2403685574498313e-11,0.24999999997750857,0.24999999946484575,3.399196537958081e-11,4.482103806501245e-11,3.738261924306101e-11
2024-08-29,0.24999999960166885,0.249999999940801,2.397802380697082e-09,4.2846212555759115e-11,9.578754440528944e-11,0.2499999998828598,0.24999999779052515,5.568765652233497e-11,1.5606836430886275e-10,3.5953096367929445e-11
2024-09-30,0.24999999998772482,0.24999999998607844,0.2499999977354599,1.1093633312537358e-10,3.257121858536746e-11,0.24999999999043898,1.7229168679681425e-09,2.0126252395452333e-11,3.93794289157704e-10,1.9952872174521558e-11
2024-10-31,0.2499999995850325,0.24999999995693145,0.24999999939014816,7.570633199683139e-10,7.682868437745973e-11,0.24999999997261216,8.08798922684924e-11,3.1505196874552576e-11,1.2022862470643767e-10,2.8770054328404743e-11
2024-11-29,0.18545222087929952,0.24999999970887277,0.24999999990187907,0.06454777871130314,1.081057924977942e-10,0.2499999999540945,6.299216692933185e-10,4.095234611802275e-11,3.7102084207724446e-11,2.8469054665123842e-11
2024-12-31,0.07919679597848751,0.24999999345471186,0.249999999894878,9.686357624932958e-11,1.018215374914197e-10,0.249999999920698,0.1708032103686357,8.4535854338342e-11,5.5793522732072975e-11,4.357452831356249e-11
2025-01-31,0.24999999908327697,0.16217994258941262,0.23964607768660212,3.220839545025236e-11,5.1983106369626633e-11,0.2499999998448313,0.09817398043923681,1.0484273392834349e-10,1.211561380226368e-10,4.644982219157561e-11
2025-02-28,0.24999999967653255,0.24999998664313328,0.19394239643346622,2.2186607403216492e-10,1.7287041689707324e-10,0.24999999969089381,0.05605761602277334,2.534560217778585e-10,6.839844942398787e-10,2.0102370793382034e-10
2025-03-28,0.16394228720604773,0.0989019787043326,0.24999999989586397,3.375364183548846e-11,3.0832156510693726e-11,0.24999999998067063,0.23715573360022285,1.1757565551180726e-11,5.228432006008297e-10,1.3675556883724078e-11
2025-04-30,1.316089192551425e-10,0.21461241453358249,0.24999994963709377,0.03538763923662589,2.4432758671827046e-10,0.2499999993531857,0.24999999561254166,2.9734798606786704e-10,8.351028400297964e-10,1.1858324935986984e-10
2025-05-30,4.407907454708659e-11,0.17448291412688346,0.24999999993231262,0.10828114207067191,1.0603986717788847e-10,0.21723597265355374,0.24999996877475925,1.4496833424061906e-10,2.0833055246516363e-09,6.342619887453418e-11
2025-06-30,0.0566264824592428,6.3736787245511655e-09,0.24999999981047175,0.24999973877378645,5.917831836104555e-10,0.24999999841765352,0.19304280428389198,1.8072215487644065e-10,0.0003309689489455216,1.5982377843251816e-10
2025-07-31,0.19503705163113644,6.527834196455278e-09,0.2499999997314146,0.15232242302880478,0.06192881893261227,0.2499999995913965,0.0907114331629936,3.1089777848307966e-10,2.630437156851191e-07,4.0391942561786815e-09
2025-08-29,1.0331423649320245e-09,1.5070126978155176e-10,0.24999999983081034,0.24999999518481675,0.24999999518450514,0.24999999719886573,1.4252996221125416e-10,1.2547284117346834e-10,1.8988619831695102e-10,1.0959269456275091e-08
2025-09-30,6.542819822122247e-10,0.1824534705497589,0.2499999994150748,0.09644544127194982,0.061460145752669906,0.14103667598727967,6.704385633647014e-10,9.769107698036054e-10,0.01860426602768963,0.24999999869394596
2025-10-31,0.16094808149020784,5.613266778718197e-09,0.24999999998318737,0.08905191240570016,1.4312129417177207e-10,0.2499999999304223,1.358572616071213e-10,2.8020791823533914e-11,2.8342029499214836e-10,0.24999999998679584
2025-11-28,2.6031767401017137e-08,0.24999986635989585,0.24999999851788454,5.318409797399758e-09,1.0706336427998771e-08,0.24999999837202302,1.2789230468563424e-07,2.3175322876800004e-09,2.4437379742515453e-09,0.249999962040108
2025-12-31,0.11954708705593813,0.03605468444472053,0.24999999991790595,2.240642393544479e-10,0.09439822681089494,0.24999999995913516,1.3344528553305508e-09,1.3649621255809093e-10,1.7648495370123846e-10,0.2499999999399071
2026-01-30,0.2499999999002681,1.3040636853860141e-08,0.2499999999700235,1.6196373374172932e-10,0.24999998248015928,4.06699756445061e-09,1.6663714346064093e-10,1.981906297265078e-10,8.633760825813823e-11,0.24999999992878555
